amount,transaction_hour,distance_from_home_km,distance_from_last_transaction_km,online_transaction,international_transaction,merchant_risk_score,card_present,transaction_velocity,account_age_days,fraud
75.36,15,33.43,16.72,1,1,0.37,0,1,1414,0
95.1,5,12.98,12.56,1,0,0.506,0,1,981,0
38.11,0,27.6,6.39,1,1,0.181,0,3,1133,0
846.63,5,1.63,12.56,0,0,0.227,1,1,672,0
95.06,1,4.41,2.03,1,0,0.275,1,3,1374,0
45.83,20,34.87,17.37,0,0,0.229,1,2,357,0
13.79,18,2.93,0.51,0,0,0.197,1,0,711,0
30.05,4,10.09,6.44,1,0,0.135,0,3,901,0
137.87,13,46.34,7.63,1,0,0.136,0,1,1366,0
183.01,4,32.03,6.12,0,0,0.124,0,0,744,0
145.23,13,12.37,17.66,1,1,0.091,1,0,823,0
72.62,21,8.34,2.1,1,0,0.47,0,5,255,0
9.43,21,51.41,3.19,0,0,0.492,0,0,30,0
53.9,19,9.05,9.43,1,0,0.494,1,1,888,0
9.57,5,21.4,1.41,0,0,0.167,1,3,1264,0
7.48,4,43.51,5.68,1,0,0.362,1,3,1371,1
42.06,3,24.35,26.88,1,0,0.599,0,0,933,1
55.88,3,43.58,17.23,1,1,0.561,1,0,934,0
81.73,14,11.94,30.51,1,0,0.094,1,2,30,0
54.44,15,6.15,8.59,1,0,0.1,1,2,813,0
56.35,21,28.46,18.25,0,0,0.447,0,1,1060,0
12.37,2,40.15,19.09,1,0,0.512,1,2,1268,1
29.82,6,25.53,1.47,1,0,0.41,1,3,1257,0
7.34,17,7.26,4.62,0,0,0.335,1,1,1408,0
4.47,16,80.8,6.11,0,0,0.348,1,2,691,0
69.45,10,4.8,22.06,0,0,0.564,0,2,155,0
15.59,3,19.65,2.69,1,0,0.027,0,1,1150,0
79.24,11,43.37,29.07,1,0,0.333,1,2,725,0
100.32,4,18.15,5.54,0,0,0.271,1,1,697,0
17.83,12,28.8,14.14,0,0,0.554,1,4,1231,0
59.76,21,2.66,6.5,1,0,0.271,0,2,1210,0
17.1,4,27.94,0.58,0,0,0.425,1,0,899,0
5.23,2,6.84,29.36,0,1,0.249,0,3,601,1
37.46,17,19.91,19.84,1,0,0.116,1,0,1514,0
20.68,0,4.65,7.17,0,0,0.249,1,1,1013,0
21.33,23,30.01,12.42,1,0,0.115,1,1,214,0
238.73,18,25.22,4.64,1,0,0.655,1,4,751,1
7.2,9,19.71,4.02,1,0,0.302,1,1,370,0
48.56,8,35.59,19.76,1,0,0.157,1,3,792,0
12.25,9,27.21,17.63,1,0,0.18,1,4,787,0
82.13,9,4.48,36.26,0,0,0.12,0,3,30,0
44.63,20,34.86,18.13,0,0,0.16,1,3,30,0
48.39,19,27.53,12.11,1,0,0.51,1,0,928,0
12.87,4,8.31,18.53,1,0,0.123,0,4,30,0
15.4,4,17.49,13.45,0,0,0.739,0,3,929,0
83.7,12,11.51,14.47,1,0,0.043,0,6,1930,0
194.57,15,67.54,16.78,1,1,0.65,0,4,1604,1
53.53,17,6.03,19.51,1,0,0.167,0,1,841,0
13.5,7,12.02,8.24,1,0,0.157,0,2,1231,0
46.48,11,16.5,0.42,0,1,0.49,0,2,1118,1
375.2,2,19.19,8.67,1,0,0.153,0,1,1340,0
36.69,10,12.38,3.21,0,0,0.23,1,2,509,0
142.86,16,18.77,11.88,0,0,0.154,1,3,1687,0
15.79,7,25.59,9.1,0,1,0.439,1,4,1532,0
31.75,7,9.13,6.11,0,0,0.157,0,4,798,0
61.53,11,12.4,9.25,1,0,0.248,1,5,338,0
49.27,20,57.54,5.21,1,0,0.062,0,1,201,1
15.39,14,35.45,4.03,1,0,0.168,0,4,1564,1
14.74,22,34.83,2.61,1,0,0.057,1,3,1741,0
88.97,1,4.24,3.09,1,0,0.282,1,3,1139,0
109.02,20,64.1,2.79,1,0,0.427,1,4,934,0
150.23,1,15.98,16.39,0,0,0.195,1,1,1685,0
201.13,7,37.74,11.31,1,0,0.567,1,2,664,1
37.89,10,20.07,8.87,0,1,0.265,0,1,884,0
24.26,5,2.57,13.68,1,0,0.14,0,2,872,0
127.87,23,12.95,2.78,0,0,0.291,1,0,743,0
67.56,21,35.83,10.46,0,0,0.129,1,2,1114,0
12.4,13,36.59,2.69,1,1,0.198,1,4,938,0
11.78,10,20.73,1.78,1,0,0.26,1,1,614,0
54.16,18,5.81,4.97,0,0,0.251,0,0,366,0
27.74,16,38.52,38.49,0,0,0.081,1,0,1562,0
32.25,11,9.12,16.2,0,0,0.057,1,2,1407,0
96.79,19,19.92,0.73,1,0,0.44,1,2,1987,0
70.74,4,26.81,0.27,1,0,0.253,0,3,1020,1
125.2,6,28.81,3.93,0,0,0.267,0,4,1272,0
4.8,0,26.09,6.02,1,0,0.017,0,5,783,0
42.67,2,7.82,2.28,0,1,0.091,0,1,1263,0
66.33,4,11.93,21.91,0,0,0.391,1,0,1592,0
7.2,14,7.61,11.13,1,0,0.355,1,4,403,0
17.2,20,30.53,13.75,1,0,0.272,1,2,830,1
14.29,14,27.45,5.07,1,0,0.15,0,3,1130,0
33.84,10,8.89,12.54,1,0,0.122,0,4,458,0
168.65,6,33.97,7.55,1,0,0.19,0,4,282,1
250.28,2,33.83,2.71,1,1,0.071,1,4,574,1
14.67,14,42.41,14.26,1,0,0.051,1,0,823,0
56.07,3,26.72,11.49,1,0,0.088,0,3,392,1
57.9,18,28.04,2.21,1,1,0.465,1,2,1018,0
48.79,9,12.71,23.6,1,0,0.758,0,3,1820,0
49.35,8,15.49,20.23,1,0,0.333,0,2,1381,0
44.87,0,39.51,0.3,0,0,0.424,1,3,1363,0
179.03,5,10.45,15.64,1,0,0.335,1,2,55,0
99.73,0,8.17,4.94,1,0,0.4,0,4,745,1
11.47,17,28.26,13.76,0,0,0.079,0,4,1614,0
73.39,11,2.05,30.51,1,0,0.326,1,0,658,0
80.83,18,9.9,10.21,0,0,0.151,1,0,739,0
45.38,13,43.59,16.94,1,0,0.29,0,2,1384,0
102.66,22,49.92,6.06,1,0,0.121,0,3,1109,0
39.97,18,36.66,3.4,1,0,0.241,1,0,473,0
40.47,3,19.21,14.37,0,0,0.089,1,4,167,0
37.38,2,8.22,15.18,1,0,0.3,1,2,703,0
4.4,21,4.49,8.66,1,0,0.241,0,3,1239,0
30.56,6,13.56,43.91,1,0,0.142,0,4,1914,0
16.98,18,4.58,13.03,0,0,0.18,1,3,314,0
10.11,15,62.3,3.77,0,0,0.15,1,2,203,0
138.94,16,12.96,19.61,1,0,0.391,1,1,1684,0
54.83,6,14.36,16.06,1,1,0.332,0,5,612,0
32.14,7,32.39,12.75,1,0,0.123,1,0,1456,0
18.83,13,3.73,5.07,1,0,0.173,1,2,589,0
44.53,0,14.7,15.68,0,0,0.319,1,4,1941,0
89.25,7,17.95,2.78,0,0,0.267,1,0,667,0
14.48,12,4.73,32.16,1,0,0.097,0,4,1192,0
32.96,4,7.67,7.19,1,0,0.108,0,2,489,0
78.89,6,10.64,9.47,1,0,0.48,0,0,1249,0
4.78,23,37.69,9.11,0,0,0.355,1,6,397,1
31.26,6,48.85,42.81,1,0,0.446,0,3,77,0
21.56,21,25.59,5.62,0,1,0.349,1,2,871,0
28.97,22,16.87,7.52,1,0,0.236,1,1,755,0
20.05,16,43.68,8.06,0,0,0.762,0,3,1113,0
38.0,3,34.12,2.33,1,0,0.409,0,6,524,0
226.7,4,75.52,13.46,1,0,0.463,0,3,1951,1
23.95,22,3.01,10.67,1,0,0.349,1,2,1064,1
44.33,0,18.45,5.33,1,0,0.316,1,1,116,0
243.41,12,11.17,14.02,1,0,0.311,0,3,581,0
19.11,14,3.68,12.29,0,0,0.217,1,1,947,0
203.3,20,18.61,3.1,0,0,0.32,1,1,740,0
33.29,21,70.31,13.59,0,0,0.061,0,2,1131,0
196.74,6,6.4,1.02,0,0,0.272,1,0,765,0
70.12,12,94.83,9.55,1,0,0.228,1,3,90,1
45.02,15,34.71,3.95,1,0,0.328,1,3,115,0
31.01,23,44.93,27.14,1,0,0.177,1,0,1200,0
17.74,13,44.69,20.61,1,0,0.303,1,2,364,0
35.72,2,25.7,27.37,1,0,0.351,0,1,994,1
81.24,22,12.83,4.42,1,0,0.74,0,0,486,0
32.68,12,4.55,3.24,0,1,0.415,1,1,570,0
24.13,4,6.49,8.3,1,0,0.487,0,1,196,0
25.77,4,28.34,4.92,0,0,0.502,1,3,1262,0
89.34,4,13.3,3.93,1,1,0.22,1,1,659,0
112.75,17,7.31,21.91,1,0,0.321,1,1,1901,1
16.99,22,22.47,21.67,0,0,0.194,0,2,30,0
16.97,10,24.54,17.14,1,0,0.436,0,3,247,1
48.39,2,32.5,12.46,1,0,0.135,1,1,1129,0
152.56,21,8.9,6.98,0,0,0.465,0,2,380,0
104.17,15,16.81,15.91,0,0,0.371,1,1,1267,0
9.47,13,9.15,15.33,0,0,0.16,1,1,702,0
25.43,1,5.43,11.23,1,0,0.616,1,5,632,1
13.06,23,39.64,22.07,0,0,0.429,1,3,886,0
25.34,1,37.7,10.91,0,0,0.205,1,2,532,0
164.75,14,3.15,0.88,1,0,0.291,1,2,1242,0
7.98,14,19.35,6.5,0,0,0.413,1,2,30,0
6.56,12,43.86,4.47,1,1,0.251,0,3,30,1
14.46,13,33.35,3.2,1,0,0.457,0,1,1108,0
44.14,9,7.99,3.45,0,0,0.733,1,2,1602,0
61.61,13,47.39,5.7,1,0,0.234,1,3,690,0
51.29,8,43.9,4.9,1,0,0.022,1,2,1402,0
107.31,11,23.9,13.13,1,0,0.183,1,1,1592,0
5.68,16,14.8,4.18,0,0,0.278,1,0,1514,0
108.67,17,7.88,13.66,1,0,0.147,1,4,30,0
24.24,3,18.5,18.4,0,1,0.349,1,2,1130,0
68.82,23,52.31,13.4,0,0,0.356,1,4,256,0
8.82,2,8.18,9.75,1,0,0.227,1,6,885,0
33.28,6,55.61,14.58,1,0,0.387,1,2,720,1
41.94,8,32.16,3.31,0,0,0.166,0,5,800,0
105.19,7,18.48,1.1,0,0,0.155,1,3,1431,0
6.79,8,44.18,15.11,1,0,0.582,1,1,200,0
34.15,7,18.04,10.81,1,0,0.512,0,3,1752,0
11.19,10,15.79,28.81,1,0,0.164,1,2,1009,0
54.9,18,38.39,18.66,1,0,0.079,1,1,505,0
72.04,19,19.13,6.52,1,0,0.169,0,2,424,0
119.96,8,18.08,7.32,1,0,0.371,0,3,1535,0
19.39,6,10.93,10.07,1,0,0.39,0,1,30,0
83.7,16,15.52,7.69,1,0,0.185,1,3,1168,0
129.14,1,60.38,9.87,1,0,0.645,0,1,1117,1
6.4,10,0.96,5.14,1,0,0.398,0,1,1659,0
61.09,5,7.94,16.5,1,0,0.522,1,1,609,0
86.36,14,9.44,12.78,1,0,0.123,0,2,1851,0
25.57,1,16.91,8.24,1,0,0.399,1,3,1792,0
9.87,19,14.67,2.81,0,0,0.386,0,4,1108,0
85.03,6,21.61,8.12,0,0,0.22,1,0,1129,0
9.98,12,1.82,11.42,1,0,0.228,1,2,1345,0
27.71,13,21.34,7.7,0,0,0.219,0,0,749,0
31.81,11,60.05,6.21,0,0,0.015,1,0,1714,0
67.73,10,19.11,0.63,0,0,0.4,1,3,1514,0
17.7,6,15.12,43.91,0,0,0.134,0,2,588,0
16.7,18,17.28,3.84,0,0,0.299,1,0,1247,0
36.56,12,13.44,11.95,1,0,0.161,1,1,52,0
90.59,5,32.14,3.2,0,0,0.35,1,2,123,0
326.18,6,24.13,11.1,1,0,0.487,1,2,446,0
7.33,10,22.85,12.01,1,0,0.276,0,1,208,0
45.39,20,44.17,6.74,1,0,0.147,1,0,1379,0
11.17,23,32.4,7.66,1,0,0.349,0,2,1219,1
91.73,9,0.96,4.75,0,0,0.443,1,3,1027,0
12.95,9,13.19,43.91,1,0,0.363,0,1,716,0
16.87,3,5.12,17.37,0,0,0.074,0,2,1406,0
18.37,13,9.14,9.8,0,0,0.268,1,2,1734,0
30.69,5,11.11,5.27,0,0,0.099,1,2,914,0
45.75,19,8.85,16.04,0,0,0.173,1,1,1186,0
53.72,12,33.48,16.17,0,0,0.547,0,2,821,1
32.93,5,29.53,3.27,0,0,0.287,1,4,534,0
8.76,21,13.14,1.58,0,0,0.099,1,2,518,0
68.57,19,28.7,5.21,0,0,0.178,0,1,456,0
31.41,7,25.96,4.98,1,0,0.273,1,6,1193,0
105.82,2,20.4,1.79,1,1,0.056,1,1,1428,0
16.32,6,16.4,3.8,1,0,0.411,0,1,213,1
6.67,9,36.06,2.85,1,0,0.247,1,2,105,0
32.01,9,18.06,22.32,1,0,0.441,0,1,758,0
121.02,19,22.32,11.43,1,0,0.181,1,2,1122,0
38.9,23,21.14,12.66,0,0,0.438,1,1,1165,0
27.12,17,11.49,16.9,0,1,0.456,1,3,1260,0
13.87,20,10.93,3.13,1,0,0.473,1,1,338,0
192.05,3,15.5,12.86,0,0,0.268,0,1,210,0
11.83,3,33.04,6.1,0,0,0.717,1,5,1043,0
16.03,21,16.87,22.29,0,0,0.132,1,2,233,0
58.56,14,2.43,19.91,0,0,0.247,0,1,923,0
5.18,5,24.05,25.73,0,0,0.325,0,3,1292,0
118.46,19,11.96,3.51,1,0,0.646,1,3,30,0
61.82,4,8.76,7.78,1,0,0.437,0,0,974,0
81.39,18,30.77,4.88,1,0,0.243,0,1,161,0
57.87,21,30.61,4.49,1,0,0.305,1,1,1240,0
28.19,11,20.54,5.13,0,0,0.247,1,3,1414,0
11.44,15,14.58,15.13,1,0,0.249,1,1,640,0
28.79,17,12.4,4.66,1,0,0.045,0,5,802,0
12.49,21,5.19,3.82,0,0,0.023,1,1,519,0
53.85,14,0.99,4.54,0,0,0.525,1,3,705,0
74.2,7,13.18,1.97,1,0,0.599,1,1,1419,0
145.01,4,13.43,4.73,0,0,0.107,1,4,1059,0
48.03,8,8.19,20.43,1,0,0.095,1,1,1532,0
83.48,1,44.03,36.24,1,0,0.201,0,4,30,0
24.6,16,11.58,6.21,0,0,0.174,0,0,1259,0
20.53,8,20.34,21.32,0,0,0.485,1,1,1006,0
53.18,17,23.73,29.36,0,0,0.616,0,3,1219,0
22.5,1,26.28,1.0,1,0,0.354,0,3,602,1
43.34,7,10.31,6.1,1,0,0.234,1,2,30,0
11.46,9,14.25,24.68,0,0,0.211,0,2,30,0
13.71,2,18.77,15.72,1,0,0.625,1,2,867,0
62.52,19,10.36,18.43,0,0,0.235,1,1,1231,0
80.37,14,41.09,8.92,1,0,0.36,1,0,712,0
12.36,20,78.74,11.64,0,0,0.466,1,1,1029,0
64.76,19,23.22,6.85,1,0,0.675,0,0,1211,0
19.44,0,23.05,21.08,0,0,0.203,1,3,30,0
33.67,20,39.02,6.94,0,0,0.103,0,1,603,0
136.58,1,33.19,10.19,0,0,0.127,0,2,1265,1
74.25,20,18.13,5.17,0,1,0.203,1,2,2000,0
73.4,16,57.34,3.89,1,0,0.462,1,1,1279,0
223.36,19,10.82,22.45,1,0,0.054,1,3,350,0
16.38,11,31.0,20.74,0,0,0.086,1,2,1504,0
12.36,3,14.15,4.56,1,0,0.306,1,0,776,0
16.08,3,25.34,11.92,1,0,0.421,0,3,731,0
25.67,2,12.97,20.64,1,0,0.467,0,2,213,1
3.14,19,56.05,41.02,1,0,0.13,1,3,1843,0
26.91,12,40.4,12.76,0,0,0.323,1,1,234,0
19.21,5,24.36,19.9,0,0,0.169,1,2,689,0
72.51,2,33.59,19.66,0,0,0.089,1,4,688,0
47.11,1,8.23,17.65,0,1,0.296,1,1,777,0
18.16,6,4.27,1.32,0,0,0.068,0,2,1439,0
59.74,17,10.46,11.51,1,0,0.391,1,2,723,0
68.26,21,54.95,7.03,1,0,0.314,1,2,1454,0
15.36,14,12.93,3.72,1,0,0.273,1,1,1002,0
20.23,23,35.17,3.23,1,0,0.086,0,1,1009,1
3.58,9,15.25,5.2,1,0,0.588,1,1,1304,0
11.13,7,16.05,24.27,1,0,0.087,1,3,922,0
15.76,16,13.09,3.1,0,0,0.251,1,3,992,0
35.66,3,12.34,17.8,0,0,0.489,0,3,1495,1
12.87,21,33.35,28.38,0,0,0.253,1,1,325,0
19.82,18,12.51,5.18,1,0,0.109,0,1,1144,0
9.72,0,12.21,26.73,1,0,0.114,1,1,2073,0
39.3,4,18.3,21.31,1,0,0.371,1,2,661,0
50.69,15,14.28,6.83,1,0,0.365,1,3,1394,1
49.52,17,8.9,10.56,1,0,0.301,0,3,496,0
33.53,5,30.7,4.34,1,1,0.409,1,2,968,0
7.09,17,21.74,8.5,1,0,0.267,0,2,493,0
17.82,11,11.82,56.79,1,0,0.203,0,0,1559,0
22.04,16,8.92,10.03,1,0,0.246,1,4,1154,0
22.12,10,39.58,5.71,1,0,0.259,1,3,30,0
35.69,10,5.8,1.37,1,0,0.24,1,4,1012,0
137.76,9,27.79,12.76,1,0,0.132,1,1,992,0
74.6,3,2.31,3.64,1,1,0.566,1,1,1103,1
12.34,4,19.78,2.48,1,0,0.115,1,1,1796,0
65.26,4,20.22,12.52,0,0,0.115,0,1,541,0
62.82,19,4.77,4.2,1,1,0.06,0,2,1094,0
14.79,10,5.21,18.29,1,1,0.402,1,3,30,0
77.39,9,20.78,1.2,0,0,0.171,1,1,1555,0
28.21,20,5.04,14.86,0,1,0.489,1,1,105,1
8.09,21,45.63,32.0,0,0,0.424,0,2,466,0
52.21,5,11.95,13.57,1,0,0.322,0,1,897,0
41.14,8,51.26,19.15,0,0,0.235,1,2,1132,0
26.37,9,43.67,4.8,1,0,0.26,0,2,404,0
31.9,20,16.58,19.77,0,0,0.274,1,3,1737,0
16.13,16,21.32,13.4,0,0,0.239,1,4,783,0
60.95,13,37.9,10.82,1,0,0.187,1,0,1496,0
31.71,5,6.83,24.5,1,0,0.377,0,0,420,1
39.11,9,12.91,15.69,1,1,0.185,1,2,2453,0
47.33,0,50.37,3.87,0,0,0.283,1,0,877,0
10.44,16,34.79,6.68,0,1,0.461,0,1,875,0
13.54,22,14.93,28.86,0,1,0.593,0,0,1097,0
3.63,18,21.46,3.43,0,0,0.237,0,2,804,0
58.25,7,10.17,3.43,1,0,0.262,1,2,1352,0
9.85,11,13.88,18.17,1,0,0.258,0,2,1001,0
37.81,22,27.47,6.45,0,1,0.469,1,3,697,0
47.99,10,13.92,32.56,1,0,0.15,0,2,844,1
60.48,20,30.78,16.0,1,0,0.155,0,2,532,1
9.93,13,5.05,7.0,1,1,0.527,1,1,760,0
31.03,11,27.23,13.46,1,0,0.332,1,4,30,0
175.96,14,7.62,4.84,0,1,0.374,1,3,174,0
183.89,5,16.2,36.44,1,0,0.199,1,3,909,0
88.88,10,9.63,11.18,1,1,0.212,0,3,863,0
46.41,7,27.29,7.62,1,1,0.189,0,0,1585,0
12.12,18,5.61,5.66,0,0,0.127,0,1,1334,0
67.94,14,31.05,3.76,1,0,0.168,0,0,1087,0
28.28,9,18.14,4.34,1,1,0.201,1,5,538,0
58.0,19,15.08,5.19,1,0,0.554,0,1,1198,0
17.59,10,10.84,1.93,1,0,0.145,1,2,646,0
27.86,22,12.71,6.97,0,0,0.346,1,3,817,0
39.02,14,42.99,8.23,1,0,0.423,0,2,30,1
42.36,21,10.64,13.69,0,1,0.318,1,2,954,0
54.26,23,43.21,4.52,0,0,0.199,0,1,835,0
18.56,7,53.17,4.17,1,0,0.258,0,0,1062,0
8.64,6,14.8,8.97,0,0,0.129,1,3,856,0
168.14,20,4.27,7.68,1,0,0.091,1,4,30,0
399.12,5,35.94,12.8,1,1,0.202,0,2,1307,0
51.8,18,35.66,1.28,0,0,0.044,1,2,942,0
8.81,4,43.65,13.53,1,0,0.304,0,4,1527,0
15.28,20,17.15,8.85,0,0,0.326,0,0,30,0
55.1,16,23.14,0.58,1,0,0.031,0,2,773,0
126.61,12,12.58,7.11,1,0,0.508,1,2,1505,0
9.85,10,12.12,17.38,1,0,0.328,1,0,189,1
29.24,15,22.24,9.86,1,1,0.279,1,1,1444,0
40.28,9,38.14,7.84,1,0,0.43,0,4,1544,1
78.62,9,32.37,4.71,1,0,0.399,1,1,1158,0
23.49,4,18.78,1.26,0,1,0.257,1,0,484,0
6.93,3,40.41,9.36,0,0,0.26,0,2,430,0
61.63,21,5.75,20.7,0,0,0.367,0,3,962,0
101.98,17,84.03,28.85,0,0,0.028,1,3,1301,0
30.49,10,6.39,3.28,0,0,0.185,1,0,1917,0
49.66,19,17.59,10.14,0,1,0.315,0,3,1192,1
20.6,14,21.98,10.64,1,0,0.312,0,1,491,0
14.21,14,22.62,6.13,0,1,0.285,1,4,1544,0
92.43,2,37.62,20.98,1,0,0.396,1,2,1802,0
48.79,12,8.71,11.02,0,0,0.461,1,0,1118,0
54.07,2,23.78,2.3,0,0,0.275,0,2,1224,0
148.73,16,30.49,7.98,0,0,0.274,0,2,1366,0
11.53,1,41.48,18.3,1,0,0.449,1,2,30,0
19.07,12,14.67,2.66,1,0,0.463,1,0,1003,0
38.78,8,20.45,8.87,1,0,0.072,1,2,790,1
18.83,3,18.35,9.5,0,0,0.091,1,1,397,0
72.47,11,29.42,11.03,0,0,0.13,1,3,1130,0
27.46,4,29.56,16.25,1,0,0.105,1,3,1094,0
12.27,5,14.18,5.32,0,0,0.181,1,1,1123,0
35.37,21,18.08,32.69,1,0,0.419,1,1,1133,0
39.27,8,19.15,12.23,0,0,0.234,0,0,1190,0
84.33,9,7.45,40.31,0,0,0.143,0,1,1102,0
49.06,0,24.77,6.21,0,0,0.383,1,2,834,0
52.52,7,24.06,14.32,0,0,0.16,0,2,369,0
45.62,8,7.53,0.07,0,0,0.035,0,1,2216,0
27.43,17,26.02,34.8,1,0,0.119,1,1,1434,0
16.18,2,92.04,12.73,1,0,0.27,0,4,1379,0
44.21,22,9.63,6.19,1,0,0.616,1,0,1155,1
23.73,3,7.45,1.76,1,1,0.637,0,3,1399,1
179.44,15,30.21,12.97,1,0,0.296,1,4,939,0
126.75,0,14.1,5.5,1,1,0.425,0,1,1276,0
62.35,19,37.7,20.18,1,0,0.346,1,1,30,0
48.35,16,17.41,31.85,0,1,0.492,1,2,1528,0
30.33,20,11.39,11.23,1,0,0.044,0,1,941,0
9.38,22,17.19,17.95,1,0,0.351,0,4,670,1
26.68,20,29.56,7.18,0,0,0.158,0,1,1073,0
36.65,14,28.83,0.4,0,1,0.106,0,1,1137,0
41.66,20,5.14,13.76,1,0,0.235,0,2,1358,0
52.96,2,29.5,16.78,0,0,0.157,0,1,1312,0
83.21,15,19.58,7.3,1,0,0.208,0,2,1711,0
16.57,23,20.85,1.46,0,0,0.352,1,1,603,0
16.73,9,24.79,5.46,0,0,0.16,1,3,1034,0
141.3,23,7.32,13.16,1,0,0.421,1,0,916,0
71.59,12,4.92,7.05,0,0,0.726,0,1,65,0
22.4,11,5.32,7.98,0,0,0.647,1,1,1233,0
29.75,7,36.08,28.43,0,0,0.311,1,5,901,0
29.88,2,35.87,12.61,1,0,0.296,0,1,1328,0
34.18,21,1.46,38.47,1,0,0.449,0,2,1376,0
53.13,17,18.05,2.11,0,0,0.418,1,4,698,0
417.8,9,12.28,1.55,1,1,0.15,1,2,1901,0
40.04,23,8.22,15.73,0,0,0.113,1,3,338,0
64.24,4,41.14,22.13,1,1,0.148,0,1,151,1
6.13,18,46.92,15.18,1,1,0.331,0,4,520,1
20.39,10,21.62,45.39,1,0,0.282,0,2,670,0
113.16,14,11.66,29.39,0,0,0.318,1,0,704,0
49.52,0,13.5,23.69,1,0,0.29,0,2,1276,0
1.0,14,6.99,4.58,1,1,0.036,0,1,685,0
64.98,16,13.32,4.11,0,0,0.556,0,2,1168,0
225.46,23,9.23,24.45,0,0,0.216,0,4,160,0
4.5,8,44.81,7.9,1,0,0.463,0,3,1116,0
151.32,1,3.23,19.54,1,0,0.295,0,3,551,0
2.07,1,33.22,7.9,0,1,0.496,1,3,1044,0
84.61,3,8.68,1.18,1,1,0.514,0,1,714,0
32.83,7,29.3,16.22,0,0,0.316,1,0,713,0
3.16,19,16.62,5.59,1,0,0.162,1,4,960,0
51.74,4,33.59,0.52,0,0,0.56,1,2,1219,1
104.67,3,5.58,37.16,1,0,0.592,0,0,1860,1
47.65,0,11.22,19.35,1,0,0.332,1,2,1151,0
59.43,9,14.19,17.06,1,1,0.096,1,1,1283,0
21.94,14,19.43,20.26,1,0,0.215,1,1,1277,0
5.15,6,19.21,2.52,0,0,0.202,1,1,359,0
66.15,11,6.93,29.42,1,0,0.235,1,1,1014,0
190.52,5,5.19,2.11,1,0,0.284,0,1,611,0
102.47,19,14.91,15.07,0,0,0.23,0,5,2022,0
4.54,0,17.53,9.36,1,1,0.099,1,1,1221,0
7.28,4,14.25,8.27,0,0,0.46,1,4,284,0
14.21,13,3.22,4.87,0,0,0.016,0,3,587,0
6.73,20,18.13,27.06,0,0,0.137,1,4,453,0
34.61,9,25.74,11.34,0,0,0.331,1,1,1052,0
49.08,1,21.59,0.9,1,0,0.577,0,2,855,1
7.92,13,16.14,39.64,0,0,0.616,1,3,915,0
72.03,6,20.29,35.83,1,0,0.195,0,3,640,0
60.41,7,9.53,7.45,1,0,0.23,0,2,756,0
19.14,22,41.17,3.46,1,1,0.461,1,1,1398,0
27.87,22,12.08,6.64,1,1,0.426,0,2,1179,0
4.71,6,26.33,5.59,0,0,0.041,1,4,464,0
23.75,14,15.64,25.02,0,0,0.297,1,2,942,0
33.36,12,34.63,8.11,1,0,0.326,1,1,206,0
39.2,23,11.85,12.29,1,0,0.091,1,0,1153,0
48.37,22,34.86,7.16,0,0,0.288,1,4,842,0
42.28,8,44.87,11.92,0,0,0.34,1,3,609,0
25.42,0,8.87,19.65,0,0,0.259,1,2,114,0
44.09,0,32.26,2.16,1,0,0.198,1,5,800,1
90.2,0,51.87,9.64,1,0,0.264,0,0,1192,0
30.1,18,22.87,23.85,1,1,0.174,1,2,704,1
45.49,17,39.31,8.37,1,0,0.578,0,1,1345,0
27.49,19,45.58,10.05,0,0,0.16,0,3,267,0
17.34,3,35.61,9.79,1,0,0.465,0,4,680,1
55.86,1,9.73,1.9,1,0,0.096,1,3,843,0
19.01,4,25.22,11.94,1,0,0.26,1,4,1278,0
48.72,15,27.53,1.48,0,0,0.269,1,2,1658,1
34.06,0,2.75,3.38,1,1,0.28,0,1,1423,0
24.44,15,16.67,11.68,1,1,0.129,1,3,1378,0
23.85,21,20.38,8.77,0,0,0.255,1,0,1514,0
19.92,3,26.08,5.99,0,0,0.351,1,1,30,0
6.39,17,7.61,7.26,0,0,0.433,1,1,30,0
48.56,13,15.63,10.62,1,0,0.103,0,1,612,0
41.74,22,21.59,12.66,1,0,0.328,1,3,1178,1
77.45,5,13.13,6.9,0,1,0.287,0,0,1327,1
19.46,5,2.67,35.68,1,0,0.197,1,6,1082,0
220.39,0,42.51,0.03,0,0,0.32,1,0,838,0
22.65,16,64.59,10.36,0,0,0.122,0,3,1097,0
13.8,20,23.79,2.52,1,0,0.061,1,3,697,0
12.26,0,24.12,12.65,0,0,0.514,0,4,1515,1
5.85,11,17.65,6.51,0,0,0.622,0,1,1293,1
153.34,17,5.26,3.78,0,0,0.298,0,2,1712,0
130.46,18,3.66,13.67,1,1,0.565,0,3,1773,0
60.39,22,40.26,10.5,1,0,0.158,0,1,1064,0
13.52,17,59.89,6.63,1,0,0.214,0,3,1525,0
202.61,22,25.53,0.93,0,0,0.301,1,0,797,0
23.3,23,12.99,12.02,1,0,0.174,0,0,1056,0
25.3,22,15.63,5.04,0,0,0.217,0,1,1378,0
139.39,10,28.28,32.83,0,0,0.384,1,0,1810,0
64.0,9,38.81,22.04,0,0,0.182,0,2,1288,0
299.2,10,17.91,7.55,1,0,0.18,0,1,917,0
42.47,22,13.95,8.12,0,0,0.542,0,3,910,0
22.26,6,7.49,0.44,1,1,0.131,0,3,1650,0
17.96,18,11.79,7.31,0,0,0.329,1,2,863,0
5.22,15,27.04,22.13,1,0,0.469,1,2,1050,0
